   -0.2962934984653511349961263E+00,    0.2923496099866454422944173E+00,,   -0.6045788023118419118873135E+00,   -0.1156337390363001982329649E-01,,   -0.3079097907997034866411923E+00,   -0.3039073811294553673079122E+00,
   -0.2962761717632194091720521E+00,    0.2922497982364031798852011E+00,,   -0.6046751060013004774873480E+00,   -0.1168474985251596875990288E-01,,   -0.3080155134940429917378424E+00,   -0.3039287676549495831324066E+00,
   -0.2962592788538422894362157E+00,    0.2921495666823628045705163E+00,,   -0.6047724250481696373071827E+00,   -0.1180615479972693671051331E-01,,   -0.3081217339702071456031263E+00,   -0.3039497596336973028741113E+00,
   -0.2962428196408755098900656E+00,    0.2920489151626590729193822E+00,,   -0.6048707599963503156459410E+00,   -0.1192758905817192793819004E-01,,   -0.3082284528107859244983047E+00,   -0.3039703571765003387028514E+00,
   -0.2962267940301206436970460E+00,    0.2919478435149769346423909E+00,,   -0.6049701113955574527381032E+00,   -0.1204905294119831826726852E-01,,   -0.3083356706011777248477301E+00,   -0.3039905603940926126504962E+00,
   -0.2962112019298306364589735E+00,    0.2918463515765484794783902E+00,,   -0.6050704798013821772428855E+00,   -0.1217054676259402001825549E-01,,   -0.3084433879298522640510782E+00,   -0.3040103693971419884789498E+00,
   -0.2961960432505819085235999E+00,    0.2917444391841474971016623E+00,,   -0.6051718657753610841609770E+00,   -0.1229207083659664134778211E-01,,   -0.3085516053880450471069707E+00,   -0.3040297842962562668844839E+00,
   -0.2961813179051748790016063E+00,    0.2916421061740900322334369E+00,,   -0.6052742698849282731998755E+00,   -0.1241362547789398584896503E-01,,   -0.3086603235700682290598706E+00,   -0.3040488052019806319847817E+00,
   -0.2961670258088595630852069E+00,    0.2915393523822330523742608E+00,,   -0.6053776927034473231969969E+00,   -0.1253521100163212942391056E-01,,   -0.3087695430731081103203906E+00,   -0.3040674322248024807890943E+00,
   -0.2961531668791383964389752E+00,    0.2914361776439692297557826E+00,,   -0.6054821348102485956133023E+00,   -0.1265682772341802930782251E-01,,   -0.3088792644973672452124447E+00,   -0.3040856654751532550662318E+00,
   -0.2961397410358586057554930E+00,    0.2913325817942312156993978E+00,,   -0.6055875967904942314135042E+00,   -0.1277847595932682378538914E-01,,   -0.3089894884459560842060455E+00,   -0.3041035050634104397460078E+00,
   -0.2961267482012139851121901E+00,    0.2912285646674823702539925E+00,,   -0.6056940792354161828825454E+00,   -0.1290015602590410814798361E-01,,   -0.3091002155250919258833164E+00,   -0.3041209510998995613206830E+00,
   -0.2961141882997075924777164E+00,    0.2911241260977162625955827E+00,,   -0.6058015827421918686468416E+00,   -0.1302186824017353972138267E-01,,   -0.3092114463437933835621152E+00,   -0.3041380036948967413579226E+00,
   -0.2961020612581375388572269E+00,    0.2910192659184602792521446E+00,,   -0.6059101079139637135995144E+00,   -0.1314361291964080691307970E-01,,   -0.3093231815141415097514255E+00,   -0.3041546629586311945026011E+00,
   -0.2960903670057657421921249E+00,    0.2909139839627647994291237E+00,,   -0.6060196553598995450329312E+00,   -0.1326539038229743172614405E-01,,   -0.3094354216513561794954512E+00,   -0.3041709290012866162555838E+00,
   -0.2960791054740052885563273E+00,    0.2908082800632047493216703E+00,,   -0.6061302256950735767304650E+00,   -0.1338720094662812498675919E-01,,   -0.3095481673734408190057366E+00,   -0.3041868019330056238658244E+00,
   -0.2960682765967685980967872E+00,    0.2907021540518823776722002E+00,,   -0.6062418195406635845756682E+00,   -0.1350904493161406150214532E-01,,   -0.3096614193016247185141765E+00,   -0.3042022818638896453080633E+00,
   -0.2960578803101743261549927E+00,    0.2905956057604189846088616E+00,,   -0.6063544375237661654409749E+00,   -0.1363092265673804259762392E-01,,   -0.3097751780599313775610426E+00,   -0.3042173689040017503515401E+00,
   -0.2960479165528315803612713E+00,    0.2904886350199535893779057E+00,,   -0.6064680802776560852862531E+00,   -0.1375283444198938109792607E-01,,   -0.3098894442756900957647304E+00,   -0.3042320631633688154948914E+00,
   -0.2960383852655503744699672E+00,    0.2903812416611439295444086E+00,,   -0.6065827484414967329939827E+00,   -0.1387478060787150635491116E-01,,   -0.3100042185790758964003544E+00,   -0.3042463647519859093470984E+00,
   -0.2960292863915903183169576E+00,    0.2902734255141627972562901E+00,,   -0.6066984426606101266088444E+00,   -0.1399676147540312998174272E-01,,   -0.3101195016033084783657614E+00,   -0.3042602737798150158710087E+00,
   -0.2960206198763781770821879E+00,    0.2901651864086905452388976E+00,,   -0.6068151635863472392884432E+00,   -0.1411877736612726641496351E-01,,   -0.3102352939847552448782153E+00,   -0.3042737903567921398106932E+00,
   -0.2960123856678791298691067E+00,    0.2900565241739249122687738E+00,,   -0.6069329118760951047306662E+00,   -0.1424082860211239864867139E-01,,   -0.3103515963627661022883331E+00,   -0.3042869145928231988662560E+00,
