    0.3003076389923489131206225E+00,    0.2161063536556206976513295E-02,,    0.2175669906799626573956630E-02,    0.2997370055243423481172726E+00,,   -0.3003339193910239401930085E+00,   -0.2161210475216820969812659E-02,,   -0.2149389508122823144731228E-02,   -0.2997368585856817757573367E+00,
    0.3003249781486516667428077E+00,    0.2221154712497383498792658E-02,,    0.2236627464830220901603752E-02,    0.2997221928572637583698679E+00,,   -0.3003527400361214461099735E+00,   -0.2221314247322428436781649E-02,,   -0.2208865577365770604956197E-02,   -0.2997220333224387411874545E+00,
    0.3003427935425442285577446E+00,    0.2281250961290517964563662E-02,,    0.2297617438566490477569459E-02,    0.2997069744199157281805412E+00,,   -0.3003720776397251768230490E+00,   -0.2281423793002237965232837E-02,,   -0.2268333341387318569104536E-02,   -0.2997068015882040081798721E+00,
    0.3003610852709108769431623E+00,    0.2341352420997783179146268E-02,,    0.2358640160585068201726244E-02,    0.2996913502119723515804139E+00,,   -0.3003919323093935389579201E+00,   -0.2341539269377787557679937E-02,,   -0.2327793122105958900647238E-02,   -0.2996911633635923610796681E+00,
    0.3003798534331210134951107E+00,    0.2401459229758109992225457E-02,,    0.2419695963762791279805242E-02,    0.2996753202328506504592553E+00,,   -0.3004123041556052697842460E+00,   -0.2401660833657323634859893E-02,,   -0.2387245241282087704348669E-02,   -0.2996751186289515200833478E+00,
    0.3003990981312387731350100E+00,    0.2461571525789796321959102E-02,,    0.2480785181266043082359829E-02,    0.2996588844817079655413750E+00,,   -0.3004331932917292391493902E+00,   -0.2461788643137799437177193E-02,,   -0.2446690020775577067979611E-02,   -0.2996586673643599207927934E+00,
    0.3004188194698791392056592E+00,    0.2521689447391575744639169E-02,,    0.2541908146447724448080407E-02,    0.2996420429574472854561407E+00,,   -0.3004545998340084622668655E+00,   -0.2521922855207622826689828E-02,,   -0.2506127782320177743713430E-02,   -0.2996418095496312106185144E+00,
    0.3004390175562896558858483E+00,    0.2581813132944560384984811E-02,,    0.2603065192982256803588825E-02,    0.2996247956587125838012753E+00,,   -0.3004765239015547706458165E+00,   -0.2582063627347822021285140E-02,,   -0.2565558847720694757299498E-02,   -0.2996245451643093082871872E+00,
    0.3004596925003752971861104E+00,    0.2641942720915821385396782E-02,,    0.2664256654751895325716760E-02,    0.2996071425838900958993349E+00,,   -0.3004989656164536171445434E+00,   -0.2642211117135306874814660E-02,,   -0.2624983538675351724123175E-02,   -0.2996068741876705687765536E+00,
    0.3004808444145474766173720E+00,    0.2702078349857972572323206E-02,,    0.2725482866029693695963942E-02,    0.2995890837311129262232612E+00,,   -0.3005219251036717054148539E+00,   -0.2702365482245755456958136E-02,,   -0.2684402176907241255321424E-02,   -0.2995887965987251155830506E+00,
    0.3005024734138999065180542E+00,    0.2762220158414263604385042E-02,,    0.2786744161275223063967132E-02,    0.2995706190982535543909648E+00,,   -0.3005454024910534371883841E+00,   -0.2762526880454307942613923E-02,,   -0.2743815084121692393637204E-02,   -0.2995703123762135655638872E+00,
    0.3005245796161464255646933E+00,    0.2822368285318094249802812E-02,,    0.2848040875246482528382330E-02,    0.2995517486829293862804491E+00,,   -0.3005693979093493339860288E+00,   -0.2822695469638786258670393E-02,,   -0.2803222582045350463886280E-02,   -0.2995514214986086942715815E+00,
    0.3005471631416245514856200E+00,    0.2882522869396095255289936E-02,,    0.2909373342946608431702771E-02,    0.2995324724825018658513898E+00,,   -0.3005939114922515642547296E+00,   -0.2882871407782261474750385E-02,,   -0.2862624992317819305753801E-02,   -0.2995321239441157690208684E+00,
