  0.335000000000000     ,  5.720474096700474E-003,  5.720479742583035E-003
  0.336000000000000     ,  5.730696555692130E-003,  5.730702211663855E-003
  0.337000000000000     ,  5.740862455022357E-003,  5.740868121027424E-003
  0.338000000000000     ,  5.750971694357834E-003,  5.750977370340322E-003
  0.339000000000000     ,  5.761024173924448E-003,  5.761029859828337E-003
  0.340000000000000     ,  5.771019794508286E-003,  5.771025490277459E-003
  0.341000000000000     ,  5.780958457456607E-003,  5.780964163034848E-003
  0.342000000000000     ,  5.790840064678819E-003,  5.790845780009818E-003
  0.343000000000000     ,  5.800664518647449E-003,  5.800670243674797E-003
  0.344000000000000     ,  5.810431722399105E-003,  5.810437457066298E-003
  0.345000000000000     ,  5.820141579535426E-003,  5.820147323785866E-003
  0.346000000000000     ,  5.829793994224043E-003,  5.829799748001036E-003
  0.347000000000000     ,  5.839388871199520E-003,  5.839394634446278E-003
  0.348000000000000     ,  5.848926115764296E-003,  5.848931888423939E-003
  0.349000000000000     ,  5.858405633789616E-003,  5.858411415805170E-003
  0.350000000000000     ,  5.867827331716463E-003,  5.867833123030862E-003
  0.351000000000000     ,  5.877191116556485E-003,  5.877196917112570E-003
  0.352000000000000     ,  5.886496895892904E-003,  5.886502705633427E-003
  0.353000000000000     ,  5.895744577881437E-003,  5.895750396749057E-003
  0.354000000000000     ,  5.904934071251194E-003,  5.904939899188482E-003
  0.355000000000000     ,  5.914065285305585E-003,  5.914071122255022E-003
  0.356000000000000     ,  5.923138129923218E-003,  5.923143975827195E-003
  0.357000000000000     ,  5.932152515558773E-003,  5.932158370359594E-003
  0.358000000000000     ,  5.941108353243907E-003,  5.941114216883786E-003
  0.359000000000000     ,  5.950005554588116E-003,  5.950011427009183E-003
  0.360000000000000     ,  5.958844031779617E-003,  5.958849912923912E-003
  0.361000000000000     ,  5.967623697586206E-003,  5.967629587395686E-003
  0.362000000000000     ,  5.976344465356126E-003,  5.976350363772660E-003
  0.363000000000000     ,  5.985006249018922E-003,  5.985012155984295E-003
  0.364000000000000     ,  5.993608963086285E-003,  5.993614878542199E-003
  0.365000000000000     ,  6.002152522652900E-003,  6.002158446540970E-003
  0.366000000000000     ,  6.010636843397284E-003,  6.010642775659044E-003
  0.367000000000000     ,  6.019061841582616E-003,  6.019067782159517E-003
  0.368000000000000     ,  6.027427434057564E-003,  6.027433382890976E-003
  0.369000000000000     ,  6.035733538257110E-003,  6.035739495288319E-003
  0.370000000000000     ,  6.043980072203357E-003,  6.043986037373570E-003
  0.371000000000000     ,  6.052166954506345E-003,  6.052172927756689E-003
  0.372000000000000     ,  6.060294104364851E-003,  6.060300085636371E-003
  0.373000000000000     ,  6.068361441567187E-003,  6.068367430800851E-003
  0.374000000000000     ,  6.076368886491991E-003,  6.076374883628688E-003
  0.375000000000000     ,  6.084316360109013E-003,  6.084322365089554E-003
  0.376000000000000     ,  6.092203783979901E-003,  6.092209796745018E-003
  0.377000000000000     ,  6.100031080258962E-003,  6.100037100749313E-003
  0.378000000000000     ,  6.107798171693943E-003,  6.107804199850107E-003
  0.379000000000000     ,  6.115504981626788E-003,  6.115511017389269E-003
  0.380000000000000     ,  6.123151433994393E-003,  6.123157477303621E-003
  0.381000000000000     ,  6.130737453329360E-003,  6.130743504125690E-003
  0.382000000000000     ,  6.138262964760742E-003,  6.138269022984456E-003
  0.383000000000000     ,  6.145727894014779E-003,  6.145733959606084E-003
  0.384000000000000     ,  6.153132167415633E-003,  6.153138240314664E-003
